,nr_steps,sample_size,mean,std,se,nr_features
84,16,5,0.615,0.057554322166106696,0.025739075352467503,17
85,16,10,0.7300000000000001,0.07984359711335656,0.03570714214271425,17
86,16,50,0.9650000000000001,0.03354101966249685,0.015,17
87,16,100,0.9949999999999999,0.011180339887498957,0.005000000000000004,17
88,16,500,1.0,0.0,0.0,17
89,16,1000,1.0,0.0,0.0,17
90,17,5,0.615,0.06274950199005568,0.028062430400804562,18
91,17,10,0.7300000000000001,0.07984359711335656,0.03570714214271425,18
92,17,50,0.9650000000000001,0.03354101966249685,0.015,18
93,17,100,0.99,0.013693063937629178,0.006123724356957956,18
94,17,500,1.0,0.0,0.0,18
95,17,1000,1.0,0.0,0.0,18
96,18,5,0.605,0.05419870847169699,0.02423839928708164,19
97,18,10,0.7300000000000001,0.07984359711335656,0.03570714214271425,19
98,18,50,0.9650000000000001,0.03354101966249685,0.015,19
99,18,100,0.99,0.013693063937629178,0.006123724356957956,19
100,18,500,1.0,0.0,0.0,19
101,18,1000,1.0,0.0,0.0,19
102,19,5,0.615,0.057554322166106696,0.025739075352467503,20
103,19,10,0.7300000000000001,0.07984359711335656,0.03570714214271425,20
104,19,50,0.9650000000000001,0.03354101966249685,0.015,20
105,19,100,0.99,0.013693063937629178,0.006123724356957956,20
106,19,500,1.0,0.0,0.0,20
107,19,1000,1.0,0.0,0.0,20
