,corr_coef,p_value,num_steps,sample_size
55,0.7643611857541459,0.0005648768180213323,19,25
56,0.7666342591041189,0.0005313038426755919,20,25
57,0.9757921591551554,1.2254536708471542e-10,2,50
58,0.6962391385217037,0.0027352710841303867,3,50
59,0.7259070825205595,0.001454606974130982,4,50
60,0.7891848765254947,0.0002783503112634193,5,50
61,0.8003545481005292,0.0001963183278944559,6,50
62,0.7408775377028249,0.001025834833265846,7,50
63,0.7688317636055877,0.0005004261937068626,8,50
64,0.7995730964680128,0.00020131174216411166,9,50
65,0.796336742370672,0.00022312785401681616,10,50
66,0.7902499907710269,0.00026947490616525786,11,50
67,0.7971515728865343,0.0002174588756065755,12,50
68,0.8072125260530674,0.00015673901494065953,13,50
69,0.8144910596865376,0.00012222298594281967,14,50
70,0.8162930705472355,0.00011473479005914338,15,50
71,0.8174344790853254,0.00011019231619167078,16,50
72,0.8227505137849038,9.095849174940735e-05,17,50
73,0.8283546976119027,7.379690339940972e-05,18,50
74,0.8294816253106805,7.069549478028497e-05,19,50
75,0.8303558362576631,6.836519053488732e-05,20,50
76,0.9901284618851056,2.3864640233062837e-13,2,100
77,0.6744828217080485,0.004158891602976016,3,100
78,0.7607311468219777,0.0006221001211780948,4,100
79,0.7911863334332492,0.0002618672508389277,5,100
80,0.8544759824491801,2.5000466323848058e-05,6,100
81,0.7765922674797512,0.0004029538029672838,7,100
82,0.8000196666505897,0.00019844546032279366,8,100
83,0.8303618581594383,6.834936371025104e-05,9,100
84,0.8360289718472396,5.47470588379466e-05,10,100
85,0.8217181888709582,9.44563194056149e-05,11,100
86,0.8237052289737647,8.782036874162555e-05,12,100
87,0.8386729983961784,4.922251199594617e-05,13,100
88,0.8505840761565118,2.9748775895497273e-05,14,100
89,0.8481703298479754,3.30567135669007e-05,15,100
90,0.8447749249190576,3.822722414262446e-05,16,100
91,0.8496150957349532,3.1041710114346736e-05,17,100
92,0.8562886539171007,2.3016322378892442e-05,18,100
93,0.8590622855061135,2.0236793250493165e-05,19,100
94,0.8583336036299194,2.0938166208717062e-05,20,100
95,0.9848657178014464,4.6855858694693784e-12,2,500
96,0.7125771544454096,0.0019499125951067823,3,500
97,0.7853771119661423,0.0003120826895213532,4,500
98,0.7663609978944215,0.0005352507779950868,5,500
99,0.8114321308562451,0.00013586416454715368,6,500
100,0.7789454148287993,0.0003767098349625191,7,500
101,0.7919515553671377,0.00025578276505726426,8,500
102,0.8113439212291552,0.00013627555666751776,9,500
103,0.8073907347974255,0.00015580654075145355,10,500
104,0.7874618778680178,0.00029321926048591295,11,500
105,0.8062989821829885,0.0001615922356876867,12,500
106,0.8269153758536203,7.792237579649721e-05,13,500
107,0.8333280123504417,6.091619194716003e-05,14,500
108,0.8191901677400428,0.0001034980089880982,15,500
109,0.8161692265272225,0.00011523688833432847,16,500
110,0.8301737297309691,6.884525181363868e-05,17,500
111,0.8419650919597038,4.300252621502515e-05,18,500
112,0.836780739405399,5.312606594846257e-05,19,500
113,0.8318150093742802,6.461849420246766e-05,20,500
114,0.96737456215231,9.678136791622317e-10,2,1000
115,0.7695951648586851,0.0004900519451377956,3,1000
116,0.7934728845818162,0.00024403363331677107,4,1000
117,0.8123956785513659,0.00013143721132112624,5,1000
118,0.7953708952568097,0.00023000560126959914,6,1000
119,0.7974186374682803,0.0002156270328841865,7,1000
120,0.8057331532616365,0.00016466032650045898,8,1000
121,0.8208528012735198,9.747420577421042e-05,9,1000
122,0.8063183266826748,0.00016148818955197,10,1000
123,0.7990322338125508,0.00020482913017872586,11,1000
124,0.8226079067955983,9.14351595763936e-05,12,1000
125,0.8433437937825863,4.060065639528509e-05,13,1000
126,0.8407179655462093,4.527646300327767e-05,14,1000
127,0.8207408116910899,9.787055364703516e-05,15,1000
128,0.8281456430417361,7.438453791571503e-05,16,1000
129,0.8463490504292102,3.575187059073513e-05,17,1000
130,0.8545616304345556,2.4903593654976653e-05,18,1000
131,0.8433240239101721,4.0634286898766596e-05,19,1000
132,0.8382567543553047,5.0059925789361306e-05,20,1000
