,nr_steps,sample_size,mean,std,se,nr_features
92,17,50,0.9550000000000001,0.03259601202601322,0.01457737973711324,18
93,17,100,0.9949999999999999,0.011180339887498964,0.005000000000000007,18
94,17,500,1.0,0.0,0.0,18
95,17,1000,1.0,0.0,0.0,18
96,18,5,0.5349999999999999,0.07826237921249264,0.034999999999999996,19
97,18,10,0.9,0.055901699437494776,0.025000000000000015,19
98,18,50,0.9549999999999998,0.02091650066335187,0.009354143466934845,19
99,18,100,1.0,0.0,0.0,19
100,18,500,1.0,0.0,0.0,19
101,18,1000,1.0,0.0,0.0,19
102,19,5,0.5349999999999999,0.07826237921249264,0.034999999999999996,20
103,19,10,0.905,0.05968668193156662,0.02669269563007828,20
104,19,50,0.95,0.017677669529663636,0.007905694150420925,20
105,19,100,1.0,0.0,0.0,20
106,19,500,1.0,0.0,0.0,20
107,19,1000,1.0,0.0,0.0,20
