,nr_moments,sample_size,mean,std,se
67,12,10,0.735,0.06754628043053149,0.03020761493398643
68,12,50,0.9299999999999999,0.04808846015417835,0.02150581316760656
69,12,100,0.97,0.05419870847169702,0.024238399287081654
70,12,500,0.9799999999999999,0.020916500663351913,0.009354143466934865
71,12,1000,0.9949999999999999,0.011180339887498964,0.005000000000000007
72,13,5,0.635,0.06020797289396148,0.02692582403567252
73,13,10,0.735,0.06754628043053149,0.03020761493398643
74,13,50,0.9349999999999999,0.051841103383319286,0.02318404623873925
75,13,100,0.9650000000000001,0.05184110338331926,0.02318404623873924
76,13,500,0.9799999999999999,0.020916500663351913,0.009354143466934865
77,13,1000,0.9949999999999999,0.011180339887498964,0.005000000000000007
78,14,5,0.635,0.06020797289396148,0.02692582403567252
79,14,10,0.73,0.06937218462755805,0.031024184114977146
80,14,50,0.915,0.08215838362577486,0.036742346141747644
81,14,100,0.96,0.051841103383319306,0.02318404623873926
82,14,500,0.9799999999999999,0.020916500663351913,0.009354143466934865
83,14,1000,0.9949999999999999,0.011180339887498964,0.005000000000000007
84,15,5,0.635,0.05184110338331928,0.023184046238739247
85,15,10,0.73,0.06937218462755805,0.031024184114977146
86,15,50,0.9199999999999999,0.07158910531638171,0.032015621187164216
87,15,100,0.96,0.051841103383319306,0.02318404623873926
88,15,500,0.975,0.02500000000000001,0.011180339887498952
89,15,1000,0.9949999999999999,0.011180339887498964,0.005000000000000007
90,16,5,0.63,0.08177713616898061,0.036571847095819475
91,16,10,0.73,0.06937218462755805,0.031024184114977146
92,16,50,0.9,0.08291561975888495,0.03708099243547829
93,16,100,0.9400000000000001,0.04183300132670375,0.018708286933869694
94,16,500,0.975,0.02500000000000001,0.011180339887498952
95,16,1000,0.9850000000000001,0.02236067977499792,0.01000000000000001
96,17,5,0.63,0.05968668193156657,0.02669269563007826
97,17,10,0.7249999999999999,0.06373774391990981,0.02850438562747845
98,17,50,0.915,0.07202430145443964,0.032210246816812796
99,17,100,0.9400000000000001,0.051841103383319286,0.02318404623873925
100,17,500,0.975,0.02500000000000001,0.011180339887498952
101,17,1000,0.9850000000000001,0.02236067977499792,0.01000000000000001
102,18,5,0.635,0.06020797289396148,0.02692582403567252
103,18,10,0.7249999999999999,0.06373774391990981,0.02850438562747845
104,18,50,0.905,0.09253377761660873,0.04138236339311712
105,18,100,0.9400000000000001,0.051841103383319286,0.02318404623873925
106,18,500,0.975,0.02500000000000001,0.011180339887498952
107,18,1000,0.9850000000000001,0.02236067977499792,0.01000000000000001
108,19,5,0.63,0.05968668193156657,0.02669269563007826
109,19,10,0.715,0.05755432216610668,0.025739075352467496
110,19,50,0.885,0.0741619848709566,0.033166247903553984
111,19,100,0.9400000000000001,0.051841103383319286,0.02318404623873925
112,19,500,0.975,0.02500000000000001,0.011180339887498952
113,19,1000,0.975,0.017677669529663705,0.007905694150420955
114,20,5,0.62,0.07786205751198717,0.03482097069296029
115,20,10,0.7249999999999999,0.06373774391990981,0.02850438562747845
116,20,50,0.89,0.07202430145443962,0.032210246816812796
117,20,100,0.9400000000000001,0.051841103383319286,0.02318404623873925
118,20,500,0.97,0.020916500663351892,0.009354143466934854
119,20,1000,0.975,0.017677669529663705,0.007905694150420955
